total_population,california_county,approximate_location,ces_4_0_score,ces_4_0_percentile_range,ozone,pm2_5,diesel_pm,drinking_water,lead,pesticides,tox_release,traffic,cleanup_sites,groundwater_threats,haz_waste,imp_water_bodies,solid_waste,pollution_burden,pollution_burden_score,asthma,cardiovascular_disease,education,linguistic_isolation,poverty,unemployment,housing_burden,pop_char,pop_char_score,twocounty
6503,Los Angeles,Culver City,24.62,45-50%,0.044,11.69361957,0.188,312.44,36.76,0,2410.809692,2558.331168,17.25,49.5,0.695,7,7.5,59.64,7.28,39.43,9.37,1.5,1,7.4,5.4,15.4,32.59,3.38,Los Angeles
5036,Los Angeles,Torrance,24.61,45-50%,0.041,11.89781113,0.367,409.31,40.46,0,11021.94694,1258.210215,52.2,124.3,5.79,0,3.7,59.83,7.31,27.26,10.48,5.6,10.6,12.7,5.7,13.1,32.48,3.37,Los Angeles
3074,Los Angeles,Los Angeles,24.61,45-50%,0.058,11.63355936,0.255,726.64,39.62,0.02,1104.446655,2578.420515,0,17.5,0.11,4,0,50.65,6.18,33.43,17.99,3,1.8,20.8,3,20.2,38.36,3.98,Los Angeles
4507,Sonoma,Santa Rosa,24.6,45-50%,0.033,7.250715195,0.222,150.06,56.61,0,0.2196087,708.6600838,10,40.8,0.275,5,0,31.97,3.9,72.77,20.69,32.6,14.1,39.5,6.1,12.5,60.75,6.3,Other County
4110,San Mateo,San Mateo,24.6,45-50%,0.034,8.560288525,0.333,296.56,58.69,0,207.2863261,1409.395375,9,84.8,2.57,10,3,52.45,6.4,46.72,9.71,11.8,10.9,17.5,3.1,15.2,37.03,3.84,Other County
5656,Kings,Hanford,24.59,45-50%,0.06,14.57009253,0.116,593.35,27.99,49.69,329.6001541,320.214637,0,0.25,0.135,0,0,38.09,4.65,108.13,26.4,6.4,1.5,19.6,4.1,7.7,50.97,5.29,Other County
5732,Los Angeles,Burbank,24.59,45-50%,0.06,11.75666562,0.05,787.01,45.66,0,1350.638672,165.0239262,19,5,0.21,0,3.25,45.57,5.56,34.96,12.31,5.5,11.5,22.2,8.4,20.9,42.61,4.42,Los Angeles
5197,Santa Clara,Santa Clara,24.59,45-50%,0.038,8.369069304,0.259,429.12,50.35,0,237.4993337,1319.676596,40.7,34.55,0.91,2,0,45.6,5.57,23.81,8.92,8.5,10.6,21.9,3.3,18.2,42.57,4.42,Other County
6040,Orange,Garden Grove,24.58,45-50%,0.046,11.9470225,0.081,558.28,60.54,0,3869.546631,708.1636033,0,0,0.245,0,3,41.2,5.03,38.91,12.39,15.4,14.1,26.3,2.9,12.7,47.09,4.88,Other County
5524,Orange,Huntington Beach,24.56,45-50%,0.044,11.47521776,0.158,349.16,50.5,0.18,3954.94336,1552.108229,1,8.75,0.595,0,1.85,48.4,5.91,23.47,6.78,16.3,3.2,27.7,5.3,24.6,40.06,4.16,Other County
5068,Shasta,Redding,24.56,45-50%,0.045,7.893054075,0.07,336.94,43,0,1.031581333,349.3699099,10.2,45.6,0.2,2,2,31.49,3.85,61.53,15.74,12.7,0,31,8.6,16.6,61.57,6.39,Other County
3529,Sacramento,Foothill Farms,24.55,45-50%,0.05,8.787983968,0.447,715.64,48.43,0,63.83746723,2281.09728,0,0,0.13,6,0,40.46,4.94,93.37,17.98,8.6,0.8,31.1,4,14.3,47.9,4.97,Other County
2565,Colusa,Unincorporated Colusa County area,24.54,45-50%,0.048,8.454582099,0.035,279.85,76.13,1563.66,2.563666,127.6585522,10,13,0.2,9,2.7,43.74,5.34,41.35,20.86,24.2,5.9,35.1,3.6,10.2,44.31,4.6,Other County
7336,Sacramento,Sacramento,24.54,45-50%,0.047,8.866658802,0.066,265.26,40.12,0,147.7296651,791.5448149,0.4,0,0.1,8,1,28.36,3.46,87.67,19.65,16.5,4.3,41.9,6,15.7,68.32,7.09,Other County
1668,Los Angeles,Santa Clarita,24.53,45-50%,0.067,10.28609285,0.103,586.1,33.31,0,219.3782628,2472.336694,0,0.3,0.1,2,0,37.11,4.53,52.57,13.72,16.8,3,28.2,7,13.7,52.19,5.41,Los Angeles
3939,Los Angeles,Los Angeles,24.53,45-50%,0.051,11.78493345,0.502,741.42,44.86,0,1330.573975,3466.154182,0,15,0.355,0,1.45,53.84,6.57,22.29,7.88,5.9,1.5,26.7,6.8,20,35.97,3.73,Los Angeles
5957,Los Angeles,Long Beach,24.49,45-50%,0.041,11.42948394,0.145,339.04,70.46,0,80652.88997,679.6116323,1.7,60.65,1.53,10,4.5,55.95,6.83,46.68,11.68,6.3,1.9,19,2.5,15.2,34.56,3.58,Los Angeles
5777,Ventura,Oxnard,24.49,45-50%,0.041,8.824951262,0.06,498.68,62.7,0,2572.73999,696.9306132,0,0,0,4,0,30.31,3.7,47.15,15.19,37.2,23.4,54.4,3.8,16.2,63.78,6.62,Other County
4606,Humboldt,Loleta,24.49,45-50%,0.032,6.192643649,0.023,312.14,64.05,0.39,24.1379331,440.7895016,0,41,0.21,7,19.1,34.15,4.17,86.64,23.03,7.4,2.4,50.4,6.9,13.1,56.61,5.87,Other County
5549,Los Angeles,Long Beach,24.47,45-50%,0.041,11.55937137,0.21,339.04,38.81,0,12932.90356,1022.958911,0.9,32.5,0.61,0,0,42.85,5.23,26.3,10.31,7.4,1.8,51.1,7.8,19.3,45.08,4.68,Los Angeles
5491,Tuolumne,Unincorporated Tuolumne County area,24.46,45-50%,0.057,8.309515495,0.009,551.94,22,0.02,0.013739333,627.9170326,19,27.25,0.5,4,12,43.06,5.26,56.54,13.82,9.6,0.3,26.8,3.6,13.7,44.86,4.65,Other County
3158,Sacramento,Sacramento,24.46,45-50%,0.045,8.905256751,0.075,265.26,84.05,0,126.0809962,449.2018302,0,31,0.2,0,0.4,30.29,3.7,92.05,18.7,19,4.3,43.8,6.4,16.5,63.76,6.61,Other County
3856,Placer,Roseville,24.44,45-50%,0.051,8.381180195,0.388,545.54,18.19,0,38.6074333,1992.910023,8.5,21,0.775,1,0.7,45.02,5.5,41.33,17.89,7,0.9,24.6,4.2,20.2,42.85,4.44,Other County
4910,Orange,Costa Mesa,24.43,45-50%,0.046,11.18057877,0.076,182.18,39.96,0.38,3208.899984,1071.300069,8,0.6,0.32,0,2,40.72,4.97,31.85,9.41,12.9,3.7,29.1,4.8,28.3,47.36,4.91,Other County
4046,Los Angeles,Diamond Bar,24.42,45-50%,0.053,12.35178857,0.343,435.94,16.1,0,1833.602051,3114.156806,0,17,0.31,0,0,47.04,5.74,27.84,10.36,4,18.7,20.8,10.8,14.1,40.99,4.25,Los Angeles
7748,Riverside,Murrieta,24.42,45-50%,0.058,9.25168207,0.243,638.71,7.25,0.05,25.16589993,2272.723137,2,0,0.61,8,0,43.65,5.33,39.35,22.7,4.9,1.7,16.5,8.3,15.8,44.17,4.58,Other County
1801,Los Angeles,Pasadena,24.42,45-50%,0.058,11.2362251,0.848,634.13,25.91,0,1054.204651,1237.069008,0,0.75,0.27,2,0.9,44.72,5.46,33.74,8.5,7.2,11,50.3,6.4,37.3,43.1,4.47,Los Angeles
5669,Sonoma,Santa Rosa,24.4,45-50%,0.033,7.449444977,0.282,182.08,48.82,0.06,0.0992982,1319.0484959999999,0.4,135.25,0.37,4,1.8,37.03,4.52,54.24,15.36,15.4,7.9,25.3,4.9,20.8,52.03,5.4,Other County
3933,Sacramento,Sacramento,24.4,45-50%,0.046,9.090445741,0.281,265.26,54.23,0,159.8486684,1163.244448,2.9,22,0.67,5,8.2,48.76,5.95,69.12,14.9,6.8,3.8,31.4,3.9,9,39.51,4.1,Other County
5461,Los Angeles,La Mirada,24.39,45-50%,0.047,11.97039347,0.15,356.47,64.57,0,3562.220744,731.5823038,1.25,4.8,0.2,2,0.1,41.73,5.1,37.42,16.37,8.2,4.7,12.8,5.3,11.5,46.16,4.79,Los Angeles
6697,Butte,Chico,24.39,45-50%,0.049,8.729668265,0.206,279.88,25.64,17.74,1.421626667,906.5280559,9.7,10.7,0.35,2,2.8,42.63,5.21,48.77,11.12,9.5,1.6,43.2,12,17.8,45.18,4.69,Other County
8054,Riverside,Eastvale,24.37,45-50%,0.059,12.93456977,0.144,692.37,17.39,0.48,1135.052999,307.3088971,2,0,0.3,5,0.7,45.33,5.53,31.81,19.91,10.2,3.8,12.7,5.3,11.6,42.46,4.4,Other County
5271,San Mateo,Millbrae,24.37,45-50%,0.034,8.632244065,0.451,361.55,52.08,0,184.2426656,2060.682791,16,97,1.145,9,0,50.71,6.19,30.83,7.67,9,12.9,16.7,5.7,19,37.94,3.94,Other County
6772,Santa Clara,San Jose,24.36,45-50%,0.041,8.787448701,0.534,291.53,57.92,0,155.6476669,2027.8443,0,3,0.275,1,0,34.47,4.21,52.18,10.3,29.5,24.7,25.6,9.3,18.3,55.8,5.79,Other County
5665,Ventura,Oxnard,24.36,45-50%,0.042,8.876099681,0.036,661.31,17.12,11646.68,236.0850016,979.1226838,3.25,6,0.01,4,3,40.82,4.98,45.35,12.25,15.6,5.3,24.8,7,15.3,47.13,4.89,Other County
4097,Mendocino,Unincorporated Mendocino County area,24.36,45-50%,0.036,6.894560562,0.035,293.14,44.91,244.24,0,325.1100511,12,43.3,2.24,5,27.3,42.63,5.21,80.21,11.15,5.6,0.1,36.6,7.5,15,45.12,4.68,Other County
2597,Los Angeles,Los Angeles,24.36,45-50%,0.049,11.76734525,0.12,787.94,58.97,0,1523.08667,1048.647919,1,18.6,0.27,0,0,47.2,5.76,25.11,10.71,3,2.3,20.2,10.4,18.5,40.74,4.23,Los Angeles
4182,San Bernardino,Mentone,24.35,45-50%,0.073,10.0406518,0.049,916.39,41.9,16.72,251.5220032,260.4614646,0,9.5,0,1,2,41.88,5.11,47.48,19.21,10.4,1,26,7.6,13.5,45.91,4.76,Other County
3290,Sacramento,Sacramento,24.35,45-50%,0.044,8.775452078,0.068,265.26,39.61,0,87.92983243,901.908533,0,1,0.2,5,0,24.78,3.03,141.33,26.61,21.1,11.3,41.7,5.3,18.5,77.6,8.05,Other County
3377,Los Angeles,Glendora,24.35,45-50%,0.061,12.14675541,0.779,437.61,45.35,0,899.2880147,2812.424354,0,0,0.135,0,0.75,46.95,5.73,48.79,13.39,4.6,1.4,11.8,4.6,5.3,40.95,4.25,Los Angeles
6745,Orange,Costa Mesa,24.34,45-50%,0.047,11.23196298,0.295,182.18,53.75,0,3458.990031,2796.713243,18.4,3,1.11,0,0,48.25,5.89,32.3,9.58,10.1,2.5,24.1,4.7,24.6,39.83,4.13,Other County
3456,Contra Costa,Pittsburg,24.33,45-50%,0.043,8.607026556,0.303,311.62,29.91,0,1350.496704,1192.209467,0,0,0.125,0,8.25,34.28,4.19,135.71,20.32,21.8,3.7,18.8,5.9,8.9,56.03,5.81,Other County
3381,Los Angeles,Val Verde,24.32,45-50%,0.059,8.73436651,0.098,508.85,38.43,0.92,414.2049967,1244.817119,0,12.25,6.595,4,21,53.27,6.5,29.51,10.46,20.8,0.4,27.7,7.4,12,36.04,3.74,Los Angeles
3168,San Bernardino,Colton,24.32,45-50%,0.072,11.74238015,0.02,517.13,40.12,1.35,672.5369873,932.7191641,0,0,0.1,0,0,36.9,4.51,61.03,16.62,12.8,14,25.6,13.1,7.2,52.03,5.4,Other County
4661,Sacramento,Carmichael,24.32,45-50%,0.049,9.116418298,0.147,416.8,52.09,0,73.7163671,506.4120169,1.2,28.5,0.385,9,0,40.12,4.9,87.02,14.37,5.8,4.9,38.9,2.8,21.9,47.86,4.96,Other County
3862,Los Angeles,Vincent,24.31,45-50%,0.059,11.85243866,0.137,365.81,68.99,0,1471.291046,708.7587418,0.25,1.5,0.22,0,0.5,40.4,4.93,52.36,14.06,17.7,3.1,17.7,2.9,13.8,47.52,4.93,Los Angeles
5416,Sacramento,Rosemont,24.3,45-50%,0.047,8.902158459,0.089,469.9,21.66,5.68,224.3346608,616.7256364,1,0,0.3,0,1.45,33.09,4.04,85.46,16.09,12.8,9,32,2.5,15.6,57.99,6.02,Other County
4122,Riverside,Moreno Valley,24.29,45-50%,0.07,11.41093709,0.325,237.48,33.99,0,675.1310018,901.3189419,0,0,0.21,0,0,34.64,4.23,55.17,17.54,16.8,4.9,22.5,2.7,9.7,55.37,5.74,Other County
6110,Yolo,Woodland,24.29,45-50%,0.049,8.861957292,0.103,303.12,63.02,0,1499.546712,309.8836326,4.95,3,0.425,0,0.25,34.89,4.26,55.3,13.76,22.3,5.6,36.2,10.7,17.2,54.96,5.7,Other County
3181,San Francisco,San Francisco,24.26,45-50%,0.029,8.660772738,2.267,258.79,58.54,0,378.4533335,1123.806221,2.25,4.5,2.785,0,0,36.85,4.5,40.8,7.73,15.4,12.7,54.6,9.3,29.3,51.97,5.39,Other County
1980,Sonoma,Santa Rosa,24.25,45-50%,0.034,7.579305938,0.307,150.06,67.35,0,0.0499586,1618.707757,0,62.4,0.475,4,1.35,38,4.64,47.2,13.45,6.8,7.8,39.4,4.4,23.9,50.4,5.23,Other County
5874,Los Angeles,La Crescenta-Montrose,24.25,45-50%,0.06,11.43450312,0.254,849.6,45.52,0,1068.584676,1268.131247,12,33.25,0.125,2,0,54.05,6.6,22.29,10.75,15,7.8,23.5,6,19.9,35.43,3.68,Los Angeles
2251,Los Angeles,Long Beach,24.25,45-50%,0.041,11.64556074,0.512,339.04,75.71,5.82,18451.45996,2802.965986,10.4,60.3,1.015,0,7.5,67.43,8.23,25.99,11.47,14.3,2.2,23.6,2.9,13.8,28.4,2.95,Los Angeles
6322,San Diego,El Cajon,24.25,45-50%,0.049,9.733424245,0.104,408.31,54.69,0,134.6054662,760.6704092,13.35,24.5,0.68,6,2.25,48.75,5.95,50.75,13.35,11.2,0.5,19.3,3.2,11.8,39.27,4.07,Other County
2955,Santa Clara,San Jose,24.25,45-50%,0.04,8.778459598,0.439,291.53,26.81,0,177.5603307,2626.587639,5.6,4.6,0.335,1,0,35.01,4.27,36.42,9.37,26.6,29,34.8,5.7,9.9,54.68,5.67,Other County
4157,Orange,Garden Grove,24.25,45-50%,0.045,11.90277969,0.091,547.49,73.57,0,4182.036703,733.3494576,0,5,0.025,0,0,37.84,4.62,38.58,11.87,24.8,19.3,43.3,1,26.2,50.58,5.25,Other County
6077,San Diego,Escondido,24.24,45-50%,0.048,8.262141461,0.077,342.91,64.56,0,17.3578005,426.1870741,0,19.75,0.325,12,0,33.73,4.12,37.94,12.95,34.5,18.9,49.1,2.6,18,56.74,5.89,Other County
7067,Kern,California City,24.23,45-50%,0.062,6.603560602,0.005,599.62,41.26,0,321.3014018,89.57667365,0,0,0.1,0,3,26,3.17,92.8,15.47,12.3,3.7,46.3,17.6,19.2,73.58,7.63,Other County
8781,Contra Costa,Oakley,24.22,45-50%,0.044,8.571758073,0.118,397.99,40.17,13.02,112.8779653,311.6258706,19,7.5,0,16,0.5,39.42,4.81,70.81,17.7,11.5,1.3,24.9,3.7,12.4,48.5,5.03,Other County
2837,Fresno,Old Fig Garden,24.21,45-50%,0.06,13.58550188,0.038,733.95,66.54,0,1174.871684,663.7504736,0,6,0.22,0,0,42.66,5.21,81.36,9.68,1.6,0,8.9,9.3,8.5,44.82,4.65,Other County
5382,San Diego,El Cajon,24.21,45-50%,0.049,9.616554431,0.143,411.46,43.08,0,128.9483312,552.1995066,12.65,16.5,2.24,6,21.5,50.06,6.11,55.74,14.7,6.9,0.6,16,7.3,5.7,38.19,3.96,Other County
4991,Solano,Dixon,24.21,45-50%,0.044,8.433413199,0.147,552.73,25.89,443.67,142.0169983,1578.301872,9,17,0.43,0,0,44.52,5.44,59.94,14.54,11.6,4.5,16.6,4,11.4,42.93,4.45,Other County
6757,Los Angeles,Diamond Bar,24.21,45-50%,0.054,12.36302468,0.473,734.02,23.39,0,1640.005351,3036.183026,1,0,0.17,3,0,48.73,5.95,27.36,9.59,4.6,13.7,19.3,3.2,19.1,39.22,4.07,Los Angeles
6937,San Luis Obispo,El Paso de Robles (Paso Robles),24.21,45-50%,0.045,7.276708798,0.156,415.23,76.36,1.68,45.3788266,719.8466157,2,2,0.5,3,3,41.76,5.1,46.01,9.29,28.4,14.8,49.6,4.2,9.2,45.77,4.75,Other County
6876,Santa Barbara,Santa Maria,24.2,45-50%,0.034,7.828329321,0.166,246.37,22.05,3.21,68.7440049,1353.690856,3.5,7,0.255,17,4,39.53,4.83,82.18,12.69,29.4,6.9,33,2.7,12.9,48.34,5.01,Other County
5977,Alameda,San Lorenzo,24.2,45-50%,0.034,8.726010348,0.364,145.67,67.61,0,490.8516642,3434.879777,1,7.75,0.11,1,0,35.33,4.31,61.39,12.4,20,15,16.8,6,7.5,54.08,5.61,Other County
2436,Los Angeles,Los Angeles,24.2,45-50%,0.04,11.75842764,0.311,452.47,51,0,8643.510255,994.7960309,6,34.75,0.93,9,4.5,59.86,7.31,39.67,8.59,13.6,7.7,16.7,1.7,11.8,31.91,3.31,Los Angeles
3266,San Joaquin,Stockton,24.18,45-50%,0.045,10.55383008,0.161,616.16,27.02,0,103.232432,1487.135062,0,0,0,15,0,34.68,4.23,56.7,15.49,8.8,8,18,2.8,13.4,55.06,5.71,Other County
6587,Contra Costa,Vine Hill,24.17,45-50%,0.037,8.775144079,0.295,255.47,23.58,14.67,1653.343384,1617.967953,16.85,50.5,1.33,2,5,54.65,6.67,58.44,12.3,6,2.2,13,2.1,18.4,34.93,3.62,Other County
7601,Los Angeles,Temple City,24.16,45-50%,0.058,11.79728341,0.117,750.82,63.5,0.41,1735.687032,434.1746998,4.3,11.6,0.345,0,1.2,51.63,6.3,22.34,7.96,15.9,19,24.1,0.8,18.5,36.95,3.83,Los Angeles
4566,Placer,Auburn,24.15,45-50%,0.057,6.875479679,0.26,64.16,52.69,0.75,1.280358967,1072.207668,6.05,21.5,0.425,1,2,42.78,5.22,49.02,12.34,11.8,0,35.9,7.1,19.7,44.58,4.62,Other County
3136,Sonoma,Santa Rosa,24.14,45-50%,0.034,7.497004252,0.453,150.06,57.43,0.14,0.034316667,1876.437603,0,98.35,1.25,4,2.5,43.38,5.3,40.11,10.71,12.1,9.9,25.2,6.7,19.5,43.94,4.56,Other County
4488,Los Angeles,Claremont,24.14,45-50%,0.062,12.71399453,0.188,1090.01,35.8,0.31,576.8159892,1961.314159,0,0.3,0.32,0,0,49.27,6.02,33.93,9.73,8.6,4.5,20.9,3.2,17.2,38.68,4.01,Los Angeles
3990,Los Angeles,Los Angeles,24.13,45-50%,0.049,11.70850449,0.51,440.64,42.47,0,1465.643311,1832.050273,4,2.5,0.6,0,0.2,48.4,5.91,11.78,10.55,3,3,70.8,3.6,49.6,39.37,4.08,Los Angeles
5810,Santa Clara,San Jose,24.13,45-50%,0.041,8.714887456,0.167,460.53,45.47,0,138.2720007,1409.706819,8,3,0.31,0,0,34.72,4.24,46.03,10.03,32.9,30,23.7,4.5,15.5,54.87,5.69,Other County
5482,Los Angeles,Los Angeles,24.12,45-50%,0.057,11.55932918,0.192,726.64,46.63,0,1130.895294,1173.197462,0,17,0.21,6,0,49.72,6.07,23.9,11.48,1.9,1.7,15.9,9.5,23.5,38.3,3.97,Los Angeles
4199,Kern,Unincorporated Kern County area,24.12,45-50%,0.061,7.474329816,0.016,793.55,33.03,409.07,6.456116667,717.214717,12,13,0.26,0,15,46.71,5.7,25.97,11.69,15.2,3.1,30.7,13.4,16.5,40.77,4.23,Other County
9534,Ventura,San Buenaventura (Ventura),24.12,45-50%,0.043,8.957610733,0.231,558.7,35.58,160.47,119.5813344,1769.891261,0,0.75,1.155,1,1.25,44.46,5.43,40.5,8.93,11.3,1.8,29.7,6.7,15.7,42.82,4.44,Other County
5229,San Bernardino,Rancho Cucamonga,24.11,45-50%,0.066,13.5753174,0.118,677.01,26.59,0,944.2550254,952.184983,1.4,0,0.21,0,0,41.07,5.01,35.02,16.26,7.3,2.5,24.1,7.8,13.5,46.36,4.81,Other County
1570,San Francisco,San Francisco,24.1,45-50%,0.029,8.726242016,0.709,258.79,73.57,0,418.7243245,533.9397882,0.9,2.8,3.15,10,0,38.85,4.74,27.6,7.04,36.1,54.1,44.6,5.7,28.4,48.98,5.08,Other County
6721,Los Angeles,Ladera Heights,24.09,45-50%,0.044,11.7994331,0.091,520.15,46.95,0,2642.739014,2106.670007,6.5,2.25,0.255,0,2,45.82,5.6,55.46,8.95,2.9,1.2,12.6,9.6,23.1,41.51,4.31,Los Angeles
3814,Sacramento,Carmichael,24.09,45-50%,0.05,8.85478575,0.03,330.11,45.64,0,57.05853527,520.2551157,13,5,0.25,5,0,31.94,3.9,87.02,14.37,7.3,5.3,23.7,6,12.8,59.54,6.18,Other County
4858,Los Angeles,Los Angeles,24.08,45-50%,0.059,11.51704216,0.148,726.64,62.5,0,1047.458974,1055.149395,0,0.3,0.21,4,0,44.75,5.46,31.42,12.2,6.7,8.4,25.8,6.4,15.2,42.49,4.41,Los Angeles
4704,San Diego,Oceanside,24.08,45-50%,0.044,9.172534528,0.163,451.4,25.23,45.03,34.12573307,1251.615529,1.75,5,0.26,4,0.3,40.33,4.92,33.26,13.04,11.9,1.1,28.9,3.5,17,47.14,4.89,Other County
3015,Los Angeles,Los Angeles,24.08,45-50%,0.048,11.72613579,0.184,787.94,57.7,0,1688.537964,1248.281658,0.25,4,1.4,0,0,47.96,5.86,31.63,12.33,0.4,1.5,19.1,2.9,22.7,39.63,4.11,Los Angeles
3499,Orange,Fountain Valley,24.08,45-50%,0.045,11.53701742,0.217,288.18,22.86,0,3794.056763,2626.744275,1.8,3,0.4,1,0,40.58,4.95,31.49,12.53,10.3,11.8,22.1,6.4,18.1,46.84,4.86,Other County
5750,San Diego,San Diego,24.07,45-50%,0.044,9.895229216,0.091,312.86,62.86,0,229.7455343,764.7770854,0,35,0.285,2,0,35.06,4.28,63.93,12.69,7.9,5.1,47.8,6.8,24.5,54.21,5.62,Other County
5329,Los Angeles,Monterey Park,24.06,45-50%,0.053,11.975764,0.104,765.92,54.69,0,1844.075684,1587.905548,0.4,3.9,0.17,1,0.2,46.12,5.63,22.49,6.29,31,33.4,43.2,4.3,24,41.2,4.27,Los Angeles
7094,San Mateo,Daly City,24.04,45-50%,0.034,8.329548647,0.158,309.36,71.75,0,186.491333,873.4401277,0,24.5,0.215,0,9,36.04,4.4,54.32,13.62,10.7,8.4,13.7,5.9,11.9,52.67,5.46,Other County
2542,San Diego,Imperial Beach,24.04,45-50%,0.041,11.8341482,0.216,303.04,51.74,0,735.8528443,520.4754819,0,10,0.035,3,0.2,33.08,4.04,51.24,12.55,22.2,6.9,50,9.8,29.7,57.36,5.95,Other County
4687,Mendocino,Fort Bragg,24.04,45-50%,0.036,6.680885376,0.126,184.37,43.58,0,0,755.9915588,10.5,9.1,0.41,3,0.3,27.12,3.31,71.44,14.03,17.9,9,50.2,6.5,21.8,69.98,7.26,Other County
5188,Los Angeles,Los Angeles,24.04,45-50%,0.038,11.74135383,0.08,355.71,15.34,0,7149.526693,1161.902728,13.4,40.3,0.52,8,10,52.88,6.46,49.77,9.22,4.4,2.1,6.9,3.8,21.7,35.89,3.72,Los Angeles
13390,Riverside,Murrieta,24.02,45-50%,0.058,9.009454572,0.093,279.47,16.2,0,24.23900033,1626.19767,9,0,0.385,6,2,37.86,4.62,38.17,21.57,6.5,4.5,18.7,6.7,15.2,50.08,5.2,Other County
6458,San Francisco,San Francisco,24.02,45-50%,0.031,8.520885828,0.506,258.79,64.84,0,338.8563334,629.4121916,0,21.75,0.935,0,3.2,37.91,4.63,63.3,10.45,18.3,14,24.6,1.9,17,50.02,5.19,Other County
1921,Los Angeles,Los Angeles,24.01,45-50%,0.051,12.01395483,0.094,488.79,52.41,0,1532.68632,297.3830253,18.75,8,0,6,0.2,43.93,5.36,65.4,11.07,11.7,5.3,22.5,4.4,15,43.16,4.48,Los Angeles
3167,Orange,Irvine,24.01,45-50%,0.049,10.83846252,0.113,411.38,27.22,0.01,2411.133342,907.2781305,0,5,0.15,9,0,39.51,4.82,17.21,5.88,1.5,3.6,75.6,8.4,49.6,47.99,4.98,Other County
8113,Alameda,Fremont,24,45-50%,0.037,8.535981743,0.588,204.79,61.05,0,221.9006704,2095.82966,2.85,36.35,0.245,1,0,38.81,4.74,43.73,12.69,12.8,16.3,13,1.3,12.4,48.83,5.07,Other County
3561,Monterey,Unincorporated Monterey County area,24,45-50%,0.034,5.574870247,0.155,426.29,16.21,1201.67,1.828805967,1055.509517,13.75,0,0.225,17,0.1,37.5,4.58,59.99,10.82,14.2,11,18.4,3.8,6.3,50.53,5.24,Other County
6071,Riverside,Wildomar,23.97,45-50%,0.058,9.94691978,0.236,330.35,23.81,0,27.27570023,1944.24586,0,0,0.22,8,0,35.84,4.38,46.72,27.04,7.5,2.3,21.3,6.8,25,52.82,5.48,Other County
3093,Los Angeles,Los Angeles,23.96,45-50%,0.069,10.84104549,0.135,726.64,43.91,0,268.213328,1191.410493,0,0,0.11,0,0,37.33,4.56,63.98,13.45,16.1,6.7,18.8,2.7,26.4,50.68,5.26,Los Angeles
5029,Riverside,Temecula,23.96,45-50%,0.055,8.67381604,0.258,358.79,21.72,0.84,13.95689997,1362.609024,0,0,0.67,10,0,39.75,4.85,27.33,16.29,5.8,2,26,9.6,17.8,47.59,4.94,Other County
3192,Santa Barbara,Carpinteria,23.94,45-50%,0.042,8.304837389,0.105,427.93,39.32,22.41,24.5761331,952.6432866,0,15,1.72,6,3.5,43.79,5.35,30.34,6.49,25.4,17.9,31.7,4.9,13,43.17,4.48,Other County
4368,El Dorado,Unincorporated El Dorado County area,23.94,45-50%,0.05,4.270446174,0.085,273.83,56.21,0,3.750582333,661.0923739,0,43.5,0.71,7,5,38.34,4.68,32.89,5.93,11,2.8,36.8,9.2,19.5,49.3,5.11,El Dorado
2438,Los Angeles,Santa Clarita,23.94,45-50%,0.066,9.696435756,0.077,586.56,34.71,0,205.7871704,1989.153085,0,7.5,0.02,0,2.6,39.31,4.8,46.47,12.71,7.5,4,14.2,6.8,14.3,48.07,4.99,Los Angeles
5142,Riverside,Hemet,23.93,45-50%,0.065,9.663564992,0.031,560,25.59,0,715.9525388,760.7070647,4,0,0.825,0,0,35.84,4.38,55.99,17.86,16,3.5,44.7,8.6,10.1,52.72,5.47,Other County
2007,Los Angeles,Los Angeles,23.93,45-50%,0.053,11.83627425,0.2,488.79,56,0,1446.380351,1551.732783,0,0,0.26,0,0.5,43.78,5.35,37.61,7.18,7.7,6.3,30.1,4.5,12.1,43.15,4.48,Los Angeles
4710,Los Angeles,Pomona,23.93,45-50%,0.055,12.37523949,0.16,752.74,15.71,0,1268.956685,1960.068628,1.8,0.75,0.435,3,0,47.13,5.75,43.59,10.78,8.5,11.9,16.2,2.5,20.1,40.08,4.16,Los Angeles
2604,Santa Barbara,Santa Barbara,23.91,45-50%,0.04,8.118235086,0.222,266.41,63.42,0,19.4547481,1128.786127,0,28,0.34,3,0,33.28,4.06,52.67,11.53,10,5.4,37.3,6.5,25.1,56.72,5.88,Other County
4319,Stanislaus,Turlock,23.91,45-50%,0.056,12.72173661,0.05,852.91,45.59,63.58,147.0139974,174.3287616,0.9,1.65,0.02,0,0,37.67,4.6,77.81,24.42,5.2,0.6,17.1,3.2,5.5,50.1,5.2,Other County
3245,Los Angeles,Los Angeles,23.9,45-50%,0.046,11.65149211,0.459,440.64,56.65,0,1935.891988,2912.676831,0,11.3,0.13,0,0,45.27,5.53,27.64,9.62,8.8,4,16.7,5.2,15.4,41.68,4.32,Los Angeles
2550,Los Angeles,Los Angeles,23.9,45-50%,0.049,11.70232612,0.2,807.67,36.93,0,1585.716675,1315.019691,1.15,30,0.96,0,2,54,6.59,26.58,12.64,3.2,8.4,14.1,5.2,23.7,34.94,3.62,Los Angeles
